x        y 
0.00000, 0.00000
6.00000, 0.00018
12.00000, 0.00036
18.00000, 0.00053
24.00000, 0.00069
30.00000, 0.00082
36.00000, 0.00094
42.00000, 0.00103
48.00000, 0.00110
54.00000, 0.00114
60.00000, 0.00115
66.00000, 0.00114
72.00000, 0.00110
78.00000, 0.00103
84.00000, 0.00094
90.00000, 0.00082
96.00000, 0.00069
102.00000, 0.00053
108.00000, 0.00036
114.00000, 0.00018
120.00000, 0.00000
