x,y
0.00000, 0.00000
0.05236,-0.00383
0.10472,-0.00706
0.15708,-0.00972
0.20944,-0.01184
0.26180,-0.01342
0.31416,-0.01451
0.36652,-0.01510
0.41888,-0.01524
0.47124,-0.01494
0.52359,-0.01422
0.57595,-0.01312
0.62831,-0.01165
0.68067,-0.00984
0.73303,-0.00771
0.78539,-0.00528
0.83775,-0.00259
0.89011, 0.00034
0.94247, 0.00349
0.99483, 0.00683
1.04719, 0.01034
1.09955, 0.01399
1.15191, 0.01776
1.20427, 0.02162
1.25663, 0.02555
1.30899, 0.02951
1.36135, 0.03350
1.41371, 0.03748
1.46607, 0.04144
1.51843, 0.04534
1.57078, 0.04917
1.62314, 0.05290
1.67550, 0.05652
1.72786, 0.06000
1.78022, 0.06334
1.83258, 0.06649
1.88494, 0.06946
1.93730, 0.07223
1.98966, 0.07478
2.04202, 0.07709
2.09438, 0.07915
2.14674, 0.08096
2.19910, 0.08249
2.25146, 0.08375
2.30382, 0.08473
2.35618, 0.08541
2.40854, 0.08579
2.46090, 0.08588
2.51326, 0.08566
2.56562, 0.08513
2.61797, 0.08430
2.67033, 0.08316
2.72269, 0.08173
2.77505, 0.08000
2.82741, 0.07798
2.87977, 0.07567
2.93213, 0.07309
2.98449, 0.07023
3.03685, 0.06712
3.08921, 0.06377
3.14157, 0.06018
3.19393, 0.05637
3.24629, 0.05235
3.29865, 0.04814
3.35101, 0.04375
3.40337, 0.03921
3.45573, 0.03452
3.50809, 0.02970
3.56045, 0.02478
3.61281, 0.01978
3.66516, 0.01470
3.71752, 0.00958
3.76988, 0.00442
3.82224,-0.00074
3.87460,-0.00589
3.92696,-0.01102
3.97932,-0.01609
4.03168,-0.02109
4.08404,-0.02601
4.13640,-0.03082
4.18876,-0.03550
4.24112,-0.04003
4.29348,-0.04441
4.34584,-0.04860
4.39820,-0.05260
4.45056,-0.05639
4.50292,-0.05995
4.55528,-0.06327
4.60764,-0.06634
4.66000,-0.06915
4.71236,-0.07168
4.76471,-0.07392
4.81707,-0.07587
4.86943,-0.07752
4.92179,-0.07886
4.97415,-0.07988
5.02651,-0.08059
5.07887,-0.08098
5.13123,-0.08105
5.18359,-0.08079
5.23595,-0.08021
5.28831,-0.07932
5.34067,-0.07811
5.39303,-0.07659
5.44539,-0.07477
5.49775,-0.07265
5.55011,-0.07025
5.60247,-0.06756
5.65483,-0.06461
5.70719,-0.06140
5.75954,-0.05795
5.81190,-0.05427
5.86426,-0.05038
5.91662,-0.04628
5.96898,-0.04200
6.02134,-0.03756
6.07370,-0.03297
6.12606,-0.02825
6.17842,-0.02341
6.23078,-0.01849
6.28314,-0.01349
6.33550,-0.00844
6.38786,-0.00335
6.44022, 0.00175
6.49258, 0.00685
6.54494, 0.01191
6.59730, 0.01693
6.64966, 0.02189
6.70202, 0.02676
6.75438, 0.03152
6.80674, 0.03616
6.85909, 0.04066
6.91145, 0.04499
6.96381, 0.04915
7.01617, 0.05312
7.06853, 0.05688
7.12089, 0.06041
7.17325, 0.06371
7.22561, 0.06675
7.27797, 0.06953
7.33033, 0.07204
7.38269, 0.07426
7.43505, 0.07619
7.48741, 0.07782
7.53977, 0.07914
7.59213, 0.08015
7.64449, 0.08084
7.69685, 0.08122
7.74921, 0.08127
7.80157, 0.08100
7.85392, 0.08041
7.90628, 0.07951
7.95864, 0.07829
8.01100, 0.07676
8.06336, 0.07493
8.11572, 0.07280
8.16808, 0.07039
8.22044, 0.06769
8.27280, 0.06473
8.32516, 0.06152
8.37752, 0.05806
8.42988, 0.05437
8.48224, 0.05047
8.53460, 0.04638
8.58696, 0.04209
8.63932, 0.03765
8.69168, 0.03305
8.74404, 0.02832
8.79640, 0.02349
8.84875, 0.01856
8.90111, 0.01355
8.95347, 0.00850
9.00583, 0.00341
9.05819,-0.00170
9.11055,-0.00679
9.16291,-0.01186
9.21527,-0.01689
9.26763,-0.02184
9.31999,-0.02671
9.37235,-0.03148
9.42471,-0.03612
9.47707,-0.04062
9.52943,-0.04496
9.58179,-0.04912
9.63415,-0.05309
9.68651,-0.05685
9.73887,-0.06038
9.79123,-0.06368
9.84359,-0.06672
9.89595,-0.06951
9.94831,-0.07201
10.00066,-0.07424
10.05302,-0.07617
10.10538,-0.07780
10.15774,-0.07912
10.21010,-0.08013
10.26246,-0.08082
10.31482,-0.08120
10.36718,-0.08125
10.41954,-0.08098
10.47190,-0.08039
10.52426,-0.07949
10.57662,-0.07827
10.62898,-0.07674
10.68134,-0.07491
10.73370,-0.07278
10.78606,-0.07036
10.83842,-0.06767
10.89078,-0.06471
10.94314,-0.06150
10.99549,-0.05804
11.04785,-0.05435
11.10021,-0.05045
11.15257,-0.04635
11.20493,-0.04207
11.25729,-0.03762
11.30965,-0.03302
11.36201,-0.02830
11.41437,-0.02346
11.46673,-0.01853
11.51909,-0.01352
11.57145,-0.00847
11.62381,-0.00337
11.67617, 0.00173
11.72853, 0.00683
11.78089, 0.01190
11.83325, 0.01692
11.88561, 0.02188
11.93797, 0.02675
