x,y
0.00000, 1.00000
0.15708, 1.16942
0.31415, 1.36243
0.47123, 1.57537
0.62830, 1.80136
0.78537, 2.03008
0.94245, 2.24816
1.09952, 2.44023
1.25660, 2.59081
1.41368, 2.68651
1.57075, 2.71828
