T,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
0.65,0.00166154,0.00332143,0.00497805,0.00662976,0.00827492,0.00991192,0.01153914,0.01315496,0.01475781,0.01634609,0.01791824,0.01947271,0.02100795,0.02252247,0.02401476,0.02548335,0.02692680,0.02834367,0.02973258,0.03109213,0.03242101,0.03371788,0.03498149,0.03621056,0.03740391,0.03856035,0.03967872,0.04075793,0.04179693,0.04279468,0.04375019,0.04466254,0.04553080,0.04635413,0.04713170,0.04786278,0.04854660,0.04918253,0.04976991,0.05030818,0.05079680,0.05123528,0.05162322,0.05196019,0.05224589,0.05248003,0.05266239,0.05279277,0.05287105,0.05289714,0.05287103,0.05279275,0.05266237,0.05248003,0.05224589,0.05196018,0.05162320,0.05123528,0.05079679,0.05030818,0.04976991,0.04918253,0.04854661,0.04786278,0.04713171,0.04635413,0.04553080,0.04466254,0.04375020,0.04279470,0.04179695,0.04075796,0.03967875,0.03856038,0.03740396,0.03621060,0.03498152,0.03371793,0.03242105,0.03109218,0.02973263,0.02834373,0.02692685,0.02548341,0.02401481,0.02252252,0.02100800,0.01947274,0.01791827,0.01634612,0.01475783,0.01315498,0.01153915,0.00991193,0.00827493,0.00662977,0.00497806,0.00332144,0.00166154,0.00000000
0.66,0.00164501,0.00328839,0.00492852,0.00656380,0.00819259,0.00981330,0.01142433,0.01302408,0.01461098,0.01618346,0.01773997,0.01927897,0.02079894,0.02229839,0.02377583,0.02522982,0.02665890,0.02806167,0.02943676,0.03078279,0.03209843,0.03338242,0.03463344,0.03585030,0.03703177,0.03817670,0.03928394,0.04035243,0.04138108,0.04236890,0.04331491,0.04421816,0.04507779,0.04589292,0.04666277,0.04738656,0.04806359,0.04869319,0.04927473,0.04980765,0.05029141,0.05072554,0.05110960,0.05144323,0.05172608,0.05195790,0.05213843,0.05226751,0.05234501,0.05237086,0.05234502,0.05226752,0.05213845,0.05195790,0.05172609,0.05144322,0.05110959,0.05072552,0.05029140,0.04980763,0.04927473,0.04869319,0.04806359,0.04738657,0.04666278,0.04589294,0.04507781,0.04421819,0.04331494,0.04236893,0.04138111,0.04035245,0.03928398,0.03817672,0.03703180,0.03585034,0.03463349,0.03338246,0.03209849,0.03078283,0.02943680,0.02806173,0.02665895,0.02522987,0.02377588,0.02229844,0.02079899,0.01927901,0.01774000,0.01618349,0.01461101,0.01302411,0.01142435,0.00981332,0.00819261,0.00656381,0.00492853,0.00328839,0.00164501,0.00000000
0.67,0.00162864,0.00325567,0.00487949,0.00649849,0.00811108,0.00971567,0.01131066,0.01289450,0.01446561,0.01602245,0.01756347,0.01908716,0.02059201,0.02207654,0.02353929,0.02497880,0.02639367,0.02778249,0.02914389,0.03047652,0.03177909,0.03305028,0.03428887,0.03549360,0.03666332,0.03779686,0.03889310,0.03995094,0.04096937,0.04194736,0.04288395,0.04377823,0.04462929,0.04543632,0.04619850,0.04691510,0.04758539,0.04820872,0.04878448,0.04931210,0.04979105,0.05022085,0.05060110,0.05093140,0.05121145,0.05144095,0.05161970,0.05174749,0.05182422,0.05184980,0.05182422,0.05174750,0.05161969,0.05144096,0.05121145,0.05093140,0.05060109,0.05022084,0.04979103,0.04931209,0.04878447,0.04820872,0.04758540,0.04691511,0.04619852,0.04543633,0.04462931,0.04377825,0.04288398,0.04194739,0.04096939,0.03995098,0.03889312,0.03779689,0.03666336,0.03549364,0.03428889,0.03305032,0.03177913,0.03047657,0.02914393,0.02778253,0.02639371,0.02497884,0.02353933,0.02207658,0.02059205,0.01908719,0.01756350,0.01602247,0.01446563,0.01289452,0.01131068,0.00971568,0.00811110,0.00649850,0.00487950,0.00325568,0.00162864,0.00000000
0.68,0.00161244,0.00322328,0.00483094,0.00643384,0.00803038,0.00961900,0.01119813,0.01276621,0.01432169,0.01586303,0.01738872,0.01889725,0.02038713,0.02185690,0.02330509,0.02473028,0.02613106,0.02750606,0.02885392,0.03017331,0.03146290,0.03272146,0.03394771,0.03514047,0.03629855,0.03742081,0.03850613,0.03955346,0.04056174,0.04153001,0.04245729,0.04334265,0.04418526,0.04498425,0.04573886,0.04644832,0.04711195,0.04772909,0.04829911,0.04882147,0.04929566,0.04972120,0.05009765,0.05042468,0.05070193,0.05092916,0.05110611,0.05123264,0.05130861,0.05133394,0.05130860,0.05123263,0.05110611,0.05092914,0.05070192,0.05042466,0.05009764,0.04972119,0.04929566,0.04882147,0.04829912,0.04772909,0.04711195,0.04644834,0.04573887,0.04498427,0.04418528,0.04334268,0.04245730,0.04153003,0.04056177,0.03955348,0.03850617,0.03742084,0.03629858,0.03514051,0.03394776,0.03272150,0.03146295,0.03017334,0.02885396,0.02750611,0.02613111,0.02473032,0.02330513,0.02185693,0.02038717,0.01889729,0.01738875,0.01586306,0.01432172,0.01276623,0.01119815,0.00961902,0.00803040,0.00643385,0.00483095,0.00322328,0.00161244,0.00000000
0.69,0.00159639,0.00319121,0.00478288,0.00636982,0.00795049,0.00952330,0.01108672,0.01263919,0.01417920,0.01570521,0.01721572,0.01870925,0.02018430,0.02163944,0.02307322,0.02448423,0.02587109,0.02723241,0.02856685,0.02987310,0.03114988,0.03239591,0.03360997,0.03479085,0.03593741,0.03704849,0.03812302,0.03915992,0.04015818,0.04111682,0.04203486,0.04291144,0.04374565,0.04453670,0.04528379,0.04598620,0.04664322,0.04725420,0.04781857,0.04833574,0.04880520,0.04922650,0.04959922,0.04992299,0.05019750,0.05042245,0.05059766,0.05072292,0.05079813,0.05082320,0.05079812,0.05072291,0.05059763,0.05042244,0.05019748,0.04992298,0.04959921,0.04922649,0.04880519,0.04833573,0.04781856,0.04725421,0.04664323,0.04598621,0.04528381,0.04453672,0.04374567,0.04291145,0.04203489,0.04111684,0.04015821,0.03915996,0.03812306,0.03704853,0.03593745,0.03479090,0.03361000,0.03239594,0.03114991,0.02987314,0.02856689,0.02723244,0.02587112,0.02448427,0.02307325,0.02163947,0.02018433,0.01870927,0.01721576,0.01570524,0.01417922,0.01263922,0.01108674,0.00952332,0.00795050,0.00636984,0.00478289,0.00319121,0.00159640,0.00000000
0.7,0.00158051,0.00315946,0.00473529,0.00630645,0.00787139,0.00942855,0.01097642,0.01251345,0.01403813,0.01554896,0.01704444,0.01852310,0.01998348,0.02142414,0.02284366,0.02424064,0.02561369,0.02696147,0.02828263,0.02957590,0.03083995,0.03207359,0.03327557,0.03444471,0.03557986,0.03667989,0.03774373,0.03877031,0.03975864,0.04070773,0.04161665,0.04248449,0.04331042,0.04409359,0.04483327,0.04552867,0.04617915,0.04678408,0.04734281,0.04785483,0.04831963,0.04873673,0.04910573,0.04942629,0.04969805,0.04992079,0.05009424,0.05021827,0.05029273,0.05031756,0.05029273,0.05021827,0.05009425,0.04992077,0.04969805,0.04942628,0.04910573,0.04873673,0.04831962,0.04785483,0.04734281,0.04678407,0.04617916,0.04552868,0.04483326,0.04409359,0.04331041,0.04248450,0.04161666,0.04070774,0.03975866,0.03877034,0.03774376,0.03667992,0.03557989,0.03444474,0.03327560,0.03207362,0.03084000,0.02957593,0.02828267,0.02696150,0.02561373,0.02424067,0.02284370,0.02142418,0.01998352,0.01852313,0.01704446,0.01554898,0.01403815,0.01251347,0.01097643,0.00942857,0.00787140,0.00630646,0.00473530,0.00315946,0.00158051,0.00000000
0.71,0.00156479,0.00312803,0.00468818,0.00624371,0.00779307,0.00933475,0.01086721,0.01238895,0.01389846,0.01539425,0.01687486,0.01833881,0.01978466,0.02121099,0.02261638,0.02399946,0.02535886,0.02669322,0.02800125,0.02928163,0.03053313,0.03175448,0.03294451,0.03410201,0.03522587,0.03631496,0.03736822,0.03838459,0.03936309,0.04030273,0.04120260,0.04206182,0.04287951,0.04365490,0.04438720,0.04507570,0.04571972,0.04631861,0.04687179,0.04737871,0.04783887,0.04825183,0.04861717,0.04893452,0.04920359,0.04942410,0.04959583,0.04971862,0.04979233,0.04981692,0.04979234,0.04971862,0.04959583,0.04942410,0.04920360,0.04893452,0.04861717,0.04825183,0.04783888,0.04737872,0.04687178,0.04631860,0.04571970,0.04507568,0.04438719,0.04365490,0.04287951,0.04206181,0.04120260,0.04030273,0.03936308,0.03838459,0.03736821,0.03631496,0.03522588,0.03410204,0.03294453,0.03175451,0.03053315,0.02928167,0.02800128,0.02669325,0.02535889,0.02399950,0.02261642,0.02121102,0.01978469,0.01833884,0.01687489,0.01539428,0.01389848,0.01238897,0.01086723,0.00933476,0.00779308,0.00624372,0.00468819,0.00312803,0.00156479,0.00000000
0.72,0.00154922,0.00309690,0.00464154,0.00618159,0.00771554,0.00924187,0.01075909,0.01226569,0.01376018,0.01524109,0.01670696,0.01815635,0.01958781,0.02099995,0.02239137,0.02376068,0.02510655,0.02642764,0.02772265,0.02899030,0.03022934,0.03143855,0.03261673,0.03376273,0.03487540,0.03595366,0.03699642,0.03800269,0.03897145,0.03990176,0.04079267,0.04164333,0.04245291,0.04322057,0.04394559,0.04462723,0.04526483,0.04585776,0.04640544,0.04690732,0.04736292,0.04777176,0.04813346,0.04844766,0.04871405,0.04893236,0.04910239,0.04922396,0.04929695,0.04932128,0.04929695,0.04922396,0.04910240,0.04893237,0.04871405,0.04844766,0.04813346,0.04777176,0.04736290,0.04690731,0.04640543,0.04585775,0.04526482,0.04462722,0.04394558,0.04322056,0.04245290,0.04164334,0.04079267,0.03990175,0.03897146,0.03800270,0.03699644,0.03595366,0.03487541,0.03376273,0.03261675,0.03143857,0.03022936,0.02899032,0.02772267,0.02642767,0.02510658,0.02376072,0.02239140,0.02099999,0.01958785,0.01815638,0.01670699,0.01524111,0.01376020,0.01226570,0.01075910,0.00924189,0.00771555,0.00618159,0.00464154,0.00309691,0.00154922,0.00000000
0.73,0.00153380,0.00306609,0.00459536,0.00612008,0.00763877,0.00914992,0.01065204,0.01214365,0.01362327,0.01508945,0.01654073,0.01797570,0.01939293,0.02079101,0.02216858,0.02352427,0.02485675,0.02616470,0.02744683,0.02870186,0.02992858,0.03112575,0.03229222,0.03342680,0.03452840,0.03559594,0.03662834,0.03762459,0.03858372,0.03950476,0.04038681,0.04122902,0.04203052,0.04279056,0.04350835,0.04418321,0.04481447,0.04540150,0.04594373,0.04644062,0.04689167,0.04729645,0.04765456,0.04796563,0.04822937,0.04844552,0.04861385,0.04873420,0.04880646,0.04883056,0.04880646,0.04873420,0.04861384,0.04844551,0.04822937,0.04796562,0.04765455,0.04729644,0.04689166,0.04644061,0.04594372,0.04540149,0.04481446,0.04418319,0.04350834,0.04279055,0.04203051,0.04122901,0.04038681,0.03950476,0.03858371,0.03762460,0.03662835,0.03559595,0.03452843,0.03342683,0.03229223,0.03112577,0.02992860,0.02870189,0.02744685,0.02616473,0.02485679,0.02352431,0.02216862,0.02079105,0.01939296,0.01797573,0.01654077,0.01508948,0.01362330,0.01214367,0.01065206,0.00914993,0.00763878,0.00612009,0.00459536,0.00306610,0.00153381,0.00000000
0.74,0.00151854,0.00303559,0.00454963,0.00605919,0.00756277,0.00905888,0.01054606,0.01202283,0.01348773,0.01493932,0.01637617,0.01779686,0.01919998,0.02058415,0.02194802,0.02329022,0.02460944,0.02590438,0.02717375,0.02841630,0.02963081,0.03081608,0.03197093,0.03309423,0.03418489,0.03524179,0.03626392,0.03725026,0.03819983,0.03911172,0.03998499,0.04081880,0.04161233,0.04236479,0.04307546,0.04374360,0.04436858,0.04494979,0.04548662,0.04597857,0.04642515,0.04682590,0.04718044,0.04748841,0.04774953,0.04796352,0.04813017,0.04824933,0.04832087,0.04834473,0.04832087,0.04824933,0.04813017,0.04796351,0.04774952,0.04748841,0.04718043,0.04682589,0.04642514,0.04597856,0.04548662,0.04494978,0.04436860,0.04374362,0.04307546,0.04236479,0.04161233,0.04081879,0.03998497,0.03911170,0.03819984,0.03725025,0.03626392,0.03524180,0.03418490,0.03309425,0.03197096,0.03081611,0.02963085,0.02841634,0.02717379,0.02590442,0.02460948,0.02329026,0.02194806,0.02058419,0.01920002,0.01779689,0.01637620,0.01493935,0.01348776,0.01202285,0.01054608,0.00905890,0.00756279,0.00605920,0.00454964,0.00303559,0.00151854,0.00000000
0.75,0.00150343,0.00300538,0.00450437,0.00599891,0.00748753,0.00896876,0.01044114,0.01190321,0.01335354,0.01479068,0.01621324,0.01761979,0.01900896,0.02037936,0.02172965,0.02305850,0.02436459,0.02564664,0.02690338,0.02813357,0.02933601,0.03050948,0.03165285,0.03276497,0.03384475,0.03489115,0.03590311,0.03687963,0.03781977,0.03872257,0.03958716,0.04041268,0.04119832,0.04194331,0.04264689,0.04330840,0.04392717,0.04450257,0.04503407,0.04552111,0.04596324,0.04636000,0.04671102,0.04701593,0.04727445,0.04748631,0.04765131,0.04776928,0.04784010,0.04786371,0.04784010,0.04776927,0.04765129,0.04748629,0.04727443,0.04701592,0.04671101,0.04636000,0.04596323,0.04552111,0.04503406,0.04450257,0.04392716,0.04330840,0.04264690,0.04194332,0.04119832,0.04041269,0.03958717,0.03872258,0.03781976,0.03687964,0.03590312,0.03489117,0.03384478,0.03276499,0.03165287,0.03050951,0.02933604,0.02813361,0.02690342,0.02564668,0.02436463,0.02305854,0.02172969,0.02037939,0.01900898,0.01761981,0.01621326,0.01479071,0.01335355,0.01190323,0.01044115,0.00896877,0.00748754,0.00599892,0.00450438,0.00300539,0.00150344,0.00000000
0.76,0.00148848,0.00297548,0.00445955,0.00593922,0.00741303,0.00887952,0.01033725,0.01178478,0.01322068,0.01464353,0.01605194,0.01744449,0.01881983,0.02017660,0.02151345,0.02282908,0.02412218,0.02539148,0.02663572,0.02785367,0.02904412,0.03020593,0.03133791,0.03243898,0.03350803,0.03454401,0.03554590,0.03651272,0.03744349,0.03833731,0.03919330,0.04001061,0.04078843,0.04152599,0.04222258,0.04287750,0.04349010,0.04405979,0.04458600,0.04506820,0.04550593,0.04589875,0.04624627,0.04654816,0.04680410,0.04701386,0.04717721,0.04729401,0.04736414,0.04738752,0.04736414,0.04729401,0.04717721,0.04701385,0.04680409,0.04654815,0.04624626,0.04589874,0.04550593,0.04506820,0.04458601,0.04405981,0.04349013,0.04287753,0.04222260,0.04152601,0.04078845,0.04001063,0.03919331,0.03833732,0.03744350,0.03651272,0.03554591,0.03454403,0.03350804,0.03243900,0.03133794,0.03020595,0.02904415,0.02785369,0.02663575,0.02539152,0.02412222,0.02282912,0.02151349,0.02017663,0.01881986,0.01744451,0.01605195,0.01464355,0.01322069,0.01178479,0.01033726,0.00887953,0.00741304,0.00593923,0.00445956,0.00297549,0.00148848,0.00000000
0.77,0.00147367,0.00294588,0.00441518,0.00588013,0.00733928,0.00879118,0.01023441,0.01166753,0.01308914,0.01449784,0.01589222,0.01727093,0.01863259,0.01997586,0.02129941,0.02260195,0.02388219,0.02513885,0.02637071,0.02757654,0.02875517,0.02990540,0.03102613,0.03211623,0.03317465,0.03420032,0.03519224,0.03614943,0.03707095,0.03795588,0.03880335,0.03961252,0.04038261,0.04111284,0.04180249,0.04245089,0.04305741,0.04362143,0.04414241,0.04461981,0.04505318,0.04544209,0.04578616,0.04608504,0.04633844,0.04654611,0.04670784,0.04682347,0.04689290,0.04691605,0.04689290,0.04682347,0.04670783,0.04654610,0.04633843,0.04608503,0.04578616,0.04544209,0.04505318,0.04461981,0.04414240,0.04362144,0.04305740,0.04245090,0.04180250,0.04111286,0.04038262,0.03961254,0.03880336,0.03795590,0.03707096,0.03614945,0.03519226,0.03420033,0.03317467,0.03211626,0.03102615,0.02990543,0.02875519,0.02757657,0.02637074,0.02513888,0.02388222,0.02260198,0.02129944,0.01997588,0.01863261,0.01727094,0.01589224,0.01449785,0.01308915,0.01166754,0.01023442,0.00879119,0.00733928,0.00588014,0.00441519,0.00294588,0.00147367,0.00000000
0.78,0.00145901,0.00291657,0.00437126,0.00582163,0.00726626,0.00870371,0.01013258,0.01155145,0.01295892,0.01435359,0.01573411,0.01709910,0.01844721,0.01977712,0.02108750,0.02237708,0.02364458,0.02488874,0.02610834,0.02730218,0.02846907,0.02960787,0.03071744,0.03179670,0.03284458,0.03386005,0.03484210,0.03578977,0.03670211,0.03757823,0.03841728,0.03921840,0.03998083,0.04070379,0.04138659,0.04202855,0.04262903,0.04318743,0.04370321,0.04417587,0.04460494,0.04498998,0.04533061,0.04562651,0.04587738,0.04608299,0.04624312,0.04635761,0.04642635,0.04644927,0.04642635,0.04635762,0.04624314,0.04608301,0.04587741,0.04562653,0.04533063,0.04498999,0.04460494,0.04417587,0.04370322,0.04318743,0.04262904,0.04202855,0.04138660,0.04070380,0.03998084,0.03921842,0.03841729,0.03757825,0.03670213,0.03578977,0.03484211,0.03386007,0.03284460,0.03179672,0.03071746,0.02960788,0.02846909,0.02730220,0.02610837,0.02488877,0.02364460,0.02237710,0.02108752,0.01977714,0.01844723,0.01709912,0.01573412,0.01435361,0.01295893,0.01155146,0.01013259,0.00870372,0.00726626,0.00582163,0.00437126,0.00291657,0.00145901,0.00000000
0.79,0.00144449,0.00288755,0.00432777,0.00576371,0.00719396,0.00861712,0.01003177,0.01143652,0.01282998,0.01421079,0.01557757,0.01692897,0.01826367,0.01958034,0.02087769,0.02215445,0.02340933,0.02464112,0.02584859,0.02703054,0.02818582,0.02931328,0.03041182,0.03148034,0.03251780,0.03352316,0.03449544,0.03543368,0.03633696,0.03720437,0.03803506,0.03882821,0.03958304,0.04029882,0.04097481,0.04161038,0.04220489,0.04275773,0.04326840,0.04373635,0.04416113,0.04454235,0.04487961,0.04517257,0.04542096,0.04562451,0.04578304,0.04589638,0.04596443,0.04598713,0.04596444,0.04589639,0.04578304,0.04562452,0.04542096,0.04517258,0.04487962,0.04454236,0.04416116,0.04373636,0.04326840,0.04275776,0.04220490,0.04161041,0.04097484,0.04029885,0.03958307,0.03882824,0.03803508,0.03720438,0.03633696,0.03543371,0.03449546,0.03352318,0.03251781,0.03148036,0.03041184,0.02931331,0.02818584,0.02703056,0.02584861,0.02464114,0.02340936,0.02215447,0.02087772,0.01958036,0.01826369,0.01692899,0.01557759,0.01421080,0.01283000,0.01143653,0.01003178,0.00861713,0.00719397,0.00576371,0.00432777,0.00288755,0.00144449,0.00000000
0.8,0.00143012,0.00285882,0.00428471,0.00570636,0.00712239,0.00853138,0.00993196,0.01132273,0.01270233,0.01406940,0.01542258,0.01676054,0.01808196,0.01938553,0.02066997,0.02193402,0.02317642,0.02439595,0.02559140,0.02676160,0.02790539,0.02902164,0.03010924,0.03116713,0.03219426,0.03318963,0.03415224,0.03508114,0.03597542,0.03683420,0.03765662,0.03844189,0.03918921,0.03989786,0.04056714,0.04119638,0.04178497,0.04233232,0.04283789,0.04330120,0.04372177,0.04409919,0.04443308,0.04472313,0.04496903,0.04517057,0.04532753,0.04543975,0.04550713,0.04552960,0.04550713,0.04543976,0.04532754,0.04517058,0.04496906,0.04472315,0.04443309,0.04409920,0.04372178,0.04330122,0.04283793,0.04233235,0.04178501,0.04119641,0.04056717,0.03989789,0.03918924,0.03844192,0.03765665,0.03683423,0.03597545,0.03508116,0.03415226,0.03318966,0.03219429,0.03116716,0.03010926,0.02902166,0.02790541,0.02676162,0.02559143,0.02439597,0.02317645,0.02193405,0.02067000,0.01938556,0.01808198,0.01676056,0.01542259,0.01406941,0.01270235,0.01132274,0.00993197,0.00853139,0.00712240,0.00570637,0.00428471,0.00285883,0.00143012,0.00000000
0.81,0.00141589,0.00283038,0.00424208,0.00564959,0.00705152,0.00844650,0.00983314,0.01121007,0.01257595,0.01392941,0.01526913,0.01659378,0.01790205,0.01919266,0.02046432,0.02171579,0.02294583,0.02415322,0.02533678,0.02649533,0.02762774,0.02873288,0.02980966,0.03085703,0.03187395,0.03285941,0.03381244,0.03473210,0.03561749,0.03646772,0.03728196,0.03805942,0.03879931,0.03950092,0.04016353,0.04078652,0.04136925,0.04191115,0.04241170,0.04287038,0.04328676,0.04366042,0.04399101,0.04427817,0.04452164,0.04472116,0.04487655,0.04498766,0.04505436,0.04507660,0.04505436,0.04498766,0.04487656,0.04472117,0.04452165,0.04427819,0.04399103,0.04366045,0.04328679,0.04287041,0.04241172,0.04191118,0.04136927,0.04078655,0.04016356,0.03950094,0.03879934,0.03805945,0.03728200,0.03646776,0.03561752,0.03473215,0.03381249,0.03285945,0.03187399,0.03085707,0.02980970,0.02873292,0.02762777,0.02649537,0.02533681,0.02415325,0.02294585,0.02171581,0.02046434,0.01919268,0.01790207,0.01659380,0.01526915,0.01392943,0.01257597,0.01121009,0.00983315,0.00844651,0.00705153,0.00564960,0.00424208,0.00283038,0.00141589,0.00000000
0.82,0.00140180,0.00280222,0.00419987,0.00559338,0.00698136,0.00836246,0.00973530,0.01109854,0.01245083,0.01379082,0.01511721,0.01642868,0.01772393,0.01900170,0.02026071,0.02149973,0.02271753,0.02391291,0.02508469,0.02623172,0.02735287,0.02844702,0.02951309,0.03055003,0.03155683,0.03253249,0.03347604,0.03438655,0.03526312,0.03610490,0.03691105,0.03768076,0.03841329,0.03910790,0.03976394,0.04038071,0.04095765,0.04149417,0.04198973,0.04244386,0.04285610,0.04322604,0.04355332,0.04383762,0.04407866,0.04427621,0.04443006,0.04454006,0.04460610,0.04462813,0.04460610,0.04454006,0.04443006,0.04427621,0.04407868,0.04383764,0.04355334,0.04322606,0.04285612,0.04244388,0.04198975,0.04149419,0.04095769,0.04038074,0.03976396,0.03910794,0.03841332,0.03768079,0.03691108,0.03610493,0.03526316,0.03438658,0.03347607,0.03253252,0.03155686,0.03055006,0.02951311,0.02844704,0.02735290,0.02623175,0.02508472,0.02391294,0.02271757,0.02149976,0.02026074,0.01900173,0.01772396,0.01642871,0.01511723,0.01379085,0.01245085,0.01109856,0.00973532,0.00836247,0.00698137,0.00559338,0.00419987,0.00280222,0.00140180,0.00000000
0.83,0.00138785,0.00277434,0.00415808,0.00553773,0.00691190,0.00827926,0.00963845,0.01098812,0.01232695,0.01365361,0.01496680,0.01626522,0.01754759,0.01881264,0.02005913,0.02128582,0.02249151,0.02367499,0.02483512,0.02597073,0.02708072,0.02816397,0.02921944,0.03024607,0.03124285,0.03220881,0.03314297,0.03404442,0.03491227,0.03574567,0.03654379,0.03730585,0.03803110,0.03871881,0.03936830,0.03997895,0.04055014,0.04108132,0.04157196,0.04202157,0.04242971,0.04279597,0.04312001,0.04340148,0.04364012,0.04383569,0.04398800,0.04409691,0.04416230,0.04418410,0.04416230,0.04409691,0.04398801,0.04383570,0.04364012,0.04340148,0.04312000,0.04279598,0.04242972,0.04202158,0.04157197,0.04108135,0.04055017,0.03997899,0.03936834,0.03871883,0.03803112,0.03730588,0.03654382,0.03574570,0.03491229,0.03404444,0.03314299,0.03220883,0.03124289,0.03024611,0.02921948,0.02816401,0.02708075,0.02597077,0.02483516,0.02367503,0.02249154,0.02128585,0.02005916,0.01881267,0.01754762,0.01626525,0.01496683,0.01365363,0.01232697,0.01098813,0.00963846,0.00827927,0.00691191,0.00553774,0.00415809,0.00277434,0.00138786,0.00000000
0.84,0.00137405,0.00274674,0.00411671,0.00548263,0.00684314,0.00819689,0.00954255,0.01087880,0.01220431,0.01351777,0.01481790,0.01610340,0.01737301,0.01862547,0.01985956,0.02107404,0.02226773,0.02343944,0.02458803,0.02571234,0.02681128,0.02788376,0.02892873,0.02994514,0.03093201,0.03188834,0.03281322,0.03370570,0.03456492,0.03539003,0.03618021,0.03693468,0.03765272,0.03833358,0.03897662,0.03958119,0.04014671,0.04067260,0.04115834,0.04160348,0.04200755,0.04237017,0.04269097,0.04296965,0.04320592,0.04339955,0.04355036,0.04365819,0.04372292,0.04374451,0.04372292,0.04365819,0.04355036,0.04339956,0.04320593,0.04296967,0.04269099,0.04237019,0.04200757,0.04160350,0.04115837,0.04067262,0.04014673,0.03958121,0.03897665,0.03833361,0.03765275,0.03693472,0.03618025,0.03539006,0.03456496,0.03370572,0.03281324,0.03188838,0.03093204,0.02994518,0.02892876,0.02788380,0.02681132,0.02571237,0.02458805,0.02343948,0.02226777,0.02107408,0.01985959,0.01862551,0.01737303,0.01610343,0.01481792,0.01351779,0.01220432,0.01087881,0.00954256,0.00819690,0.00684315,0.00548264,0.00411672,0.00274674,0.00137405,0.00000000
0.85,0.00136038,0.00271941,0.00407576,0.00542808,0.00677505,0.00811533,0.00944761,0.01077056,0.01208288,0.01338328,0.01467047,0.01594318,0.01720015,0.01844016,0.01966196,0.02086437,0.02204618,0.02320624,0.02434339,0.02545652,0.02654453,0.02760635,0.02864091,0.02964722,0.03062426,0.03157108,0.03248674,0.03337035,0.03422102,0.03503792,0.03582024,0.03656722,0.03727810,0.03795220,0.03858884,0.03918740,0.03974728,0.04026794,0.04074886,0.04118956,0.04158962,0.04194863,0.04226624,0.04254214,0.04277606,0.04296776,0.04311705,0.04322380,0.04328790,0.04330927,0.04328791,0.04322381,0.04311707,0.04296777,0.04277607,0.04254215,0.04226625,0.04194864,0.04158963,0.04118958,0.04074888,0.04026796,0.03974729,0.03918742,0.03858886,0.03795222,0.03727812,0.03656724,0.03582026,0.03503795,0.03422104,0.03337038,0.03248677,0.03157111,0.03062429,0.02964725,0.02864094,0.02760637,0.02654456,0.02545656,0.02434343,0.02320627,0.02204621,0.02086440,0.01966200,0.01844019,0.01720019,0.01594320,0.01467049,0.01338330,0.01208290,0.01077058,0.00944762,0.00811535,0.00677506,0.00542809,0.00407576,0.00271941,0.00136038,0.00000000
0.86,0.00134684,0.00269235,0.00403520,0.00537407,0.00670764,0.00803459,0.00935361,0.01066339,0.01196266,0.01325012,0.01452450,0.01578455,0.01702902,0.01825669,0.01946634,0.02065677,0.02182683,0.02297535,0.02410119,0.02520325,0.02628043,0.02733168,0.02835595,0.02935224,0.03031957,0.03125697,0.03216353,0.03303833,0.03388054,0.03468932,0.03546386,0.03620340,0.03690721,0.03757459,0.03820490,0.03879750,0.03935182,0.03986730,0.04034343,0.04077975,0.04117582,0.04153126,0.04184571,0.04211888,0.04235047,0.04254027,0.04268808,0.04279377,0.04285721,0.04287837,0.04285721,0.04279377,0.04268808,0.04254027,0.04235048,0.04211889,0.04184574,0.04153128,0.04117585,0.04077977,0.04034345,0.03986733,0.03935185,0.03879752,0.03820492,0.03757461,0.03690723,0.03620342,0.03546388,0.03468934,0.03388058,0.03303836,0.03216355,0.03125701,0.03031961,0.02935228,0.02835599,0.02733171,0.02628046,0.02520327,0.02410122,0.02297538,0.02182687,0.02065682,0.01946637,0.01825672,0.01702905,0.01578458,0.01452452,0.01325014,0.01196268,0.01066341,0.00935362,0.00803460,0.00670765,0.00537408,0.00403521,0.00269235,0.00134684,0.00000000
